system:index,latitude,longitude,occurrence,point_id,.geo
1060_0,41.4562172995392,2.1326454002639252,0,745.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1326454002639252,41.4562172995392]}"
1061_0,41.387226685718815,2.188430779407753,0,746.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.188430779407753,41.387226685718815]}"
1068_0,41.46618859919292,2.038322295431385,0,747.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.038322295431385,41.46618859919292]}"
1069_0,41.41687109009476,2.169296663855988,0,748.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.169296663855988,41.41687109009476]}"
1072_0,41.42522542223707,2.1992105628171714,0,749.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1992105628171714,41.42522542223707]}"
1073_0,41.41741007926523,2.229932945534074,0,750.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.229932945534074,41.41741007926523]}"
1074_0,41.3532703679791,2.0534139922045824,0,751.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0534139922045824,41.3532703679791]}"
1075_0,41.370518021434194,2.0272730174366984,0,752.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0272730174366984,41.370518021434194]}"
1076_0,41.43573571106127,2.15663041834992,0,753.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.15663041834992,41.43573571106127]}"
1077_0,41.473734447579524,2.140999732406243,0,754.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.140999732406243,41.473734447579524]}"
1078_0,41.337639682035416,2.099497566279922,0,755.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.099497566279922,41.337639682035416]}"
1079_0,41.40851675795245,2.1741475663902463,0,756.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1741475663902463,41.40851675795245]}"
1080_0,41.39935394205443,2.078207494046268,0,757.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.078207494046268,41.39935394205443]}"
1081_0,41.38480123445169,2.1030009958879816,0,758.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1030009958879816,41.38480123445169]}"
1082_0,41.40932524170815,2.194090165697702,0,759.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.194090165697702,41.40932524170815]}"
1083_0,41.45298336451636,2.20379197076619,0,760.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.20379197076619,41.45298336451636]}"
1084_0,41.48963462810844,2.1129722955417094,0,761.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1129722955417094,41.48963462810844]}"
1085_0,41.48801766059702,2.0253865553400487,0,762.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0253865553400487,41.48801766059702]}"
1086_0,41.49152109020509,2.2226565917326866,0,763.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2226565917326866,41.49152109020509]}"
1087_0,41.424147443896125,2.1533964833270716,0,764.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1533964833270716,41.424147443896125]}"
1088_0,41.45001892407877,2.025117060754809,0,765.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.025117060754809,41.45001892407877]}"
1089_0,41.38021982650268,2.0531444976193427,0,766.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0531444976193427,41.38021982650268]}"
1090_0,41.3532703679791,2.119170671002138,0,767.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.119170671002138,41.3532703679791]}"
1092_0,41.42522542223707,2.212685292078959,0,768.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.212685292078959,41.42522542223707]}"
1093_0,41.46511062085198,2.2277769888521846,0,769.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2277769888521846,41.46511062085198]}"
1097_0,41.31554112604608,2.0658107431254393,0,770.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0658107431254393,41.31554112604608]}"
1098_0,41.46106820207344,2.175225544731177,0,771.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.175225544731177,41.46106820207344]}"
1099_0,41.43816116232839,2.11081633885982,0,772.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11081633885982,41.43816116232839]}"
1100_0,41.38830466405976,2.1892392631634436,0,773.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1892392631634436,41.38830466405976]}"
1101_0,41.451635891590186,2.2002885411581303,0,774.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2002885411581303,41.451635891590186]}"
1103_0,41.463224158755324,2.172800093464076,0,775.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.172800093464076,41.463224158755324]}"
1104_0,41.49017361727891,2.2822148950698136,0,776.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2822148950698136,41.49017361727891]}"
1105_0,41.35973823802476,2.0264645336810077,0,777.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0264645336810077,41.35973823802476]}"
1106_0,41.49933643317693,2.1436946782585835,0,778.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1436946782585835,41.49933643317693]}"
1107_0,41.451096902419714,2.1609423317136986,0,779.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1609423317136986,41.451096902419714]}"
1108_0,41.44409004320358,2.159055869617049,0,780.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.159055869617049,41.44409004320358]}"
1109_0,41.48936513352321,2.270626627904676,0,781.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.270626627904676,41.48936513352321]}"
1111_0,41.42333896014042,2.178998468924476,0,782.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.178998468924476,41.42333896014042]}"
1112_0,41.476159898846646,2.168757674685537,0,783.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.168757674685537,41.476159898846646]}"
1113_0,41.393425061179244,2.091412728722844,0,784.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.091412728722844,41.393425061179244]}"
1114_0,41.337100692864944,2.1339928731900955,0,785.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1339928731900955,41.337100692864944]}"
1115_0,41.339795638717305,2.120518143928308,0,786.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.120518143928308,41.339795638717305]}"
1116_0,41.40474383375915,2.140999732406243,0,787.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.140999732406243,41.40474383375915]}"
1117_0,41.34006513330254,2.0900652557966453,0,788.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0900652557966453,41.34006513330254]}"
1118_0,41.492868563131275,2.0795549669724664,0,789.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0795549669724664,41.492868563131275]}"
1119_0,41.44840195656735,2.1240215735363677,0,790.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1240215735363677,41.44840195656735]}"
1120_0,41.32793787696693,2.082249912824807,0,791.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.082249912824807,41.32793787696693]}"
1121_0,41.30907325600042,2.0272730174366984,0,792.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0272730174366984,41.30907325600042]}"
1122_0,41.47077000714193,2.0701226564891897,0,793.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0701226564891897,41.47077000714193]}"
1123_0,41.47939383386948,2.2072954003742495,0,794.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2072954003742495,41.47939383386948]}"
1128_0,41.306378310148055,2.0809024398986367,0,795.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0809024398986367,41.306378310148055]}"
1130_0,41.422530476384715,2.033471392897127,0,796.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.033471392897127,41.422530476384715]}"
1131_0,41.49367704688698,2.192203703601052,0,797.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.192203703601052,41.49367704688698]}"
1132_0,41.45918173997679,2.230471934704525,0,798.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.230471934704525,41.45918173997679]}"
1134_0,41.38992163157118,2.1350708515310544,0,799.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1350708515310544,41.38992163157118]}"
1136_0,41.47157849089764,2.179267963509716,0,800.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.179267963509716,41.47157849089764]}"
1137_0,41.41741007926523,2.0256560499252885,0,801.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0256560499252885,41.41741007926523]}"
1138_0,41.426303400578014,2.085483847847655,0,802.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.085483847847655,41.426303400578014]}"
1139_0,41.40878625253769,2.210529335397098,0,803.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.210529335397098,41.40878625253769]}"
1140_0,41.387496180304055,2.0213441365615097,0,804.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0213441365615097,41.387496180304055]}"
1142_0,41.464032642511036,2.0213441365615097,0,805.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0213441365615097,41.464032642511036]}"
1143_0,41.42711188433372,2.1493540645485325,0,806.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1493540645485325,41.42711188433372]}"
1144_0,41.39638950161684,2.030237457874307,0,807.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.030237457874307,41.39638950161684]}"
1145_0,41.30772578307424,2.0542224759603016,0,808.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0542224759603016,41.30772578307424]}"
1147_0,41.461337696658674,2.1959766277943515,0,809.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1959766277943515,41.461337696658674]}"
1150_0,41.44867145115259,2.134531862360575,0,810.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.134531862360575,41.44867145115259]}"
1151_0,41.420374519702825,2.122135111439718,0,811.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.122135111439718,41.420374519702825]}"
1152_0,41.34518553042202,2.116475725149769,0,812.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.116475725149769,41.34518553042202]}"
1154_0,41.4847837255742,2.1649847504922377,0,813.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1649847504922377,41.4847837255742]}"
1158_0,41.30556982639235,2.0561089380569513,0,814.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0561089380569513,41.30556982639235]}"
1159_0,41.370518021434194,2.0795549669724664,0,815.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0795549669724664,41.370518021434194]}"
1161_0,41.33817867120589,2.1048874579846313,0,816.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1048874579846313,41.33817867120589]}"
1162_0,41.43843065691363,2.11216381178599,0,817.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11216381178599,41.43843065691363]}"
1163_0,41.476429393431886,2.06527175395496,0,818.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.06527175395496,41.476429393431886]}"
1164_0,41.432771270623675,2.115128252223599,0,819.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.115128252223599,41.432771270623675]}"
1167_0,41.42010502511759,2.0367053279199467,0,820.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0367053279199467,41.42010502511759]}"
1169_0,41.43950863525457,2.242599191040142,0,821.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.242599191040142,41.43950863525457]}"
1170_0,41.3427600791549,2.089795761211434,0,822.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.089795761211434,41.3427600791549]}"
1172_0,41.49017361727891,2.2169972054427376,0,823.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2169972054427376,41.49017361727891]}"
1174_0,41.451635891590186,2.2337058697273733,0,824.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2337058697273733,41.451635891590186]}"
1176_0,41.42980683018608,2.2059479274480793,0,825.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2059479274480793,41.42980683018608]}"
1178_0,41.418218563020936,2.1056959417403505,0,826.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1056959417403505,41.418218563020936]}"
1179_0,41.302605385954756,2.1032704904732213,0,827.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1032704904732213,41.302605385954756]}"
1180_0,41.482358274307074,2.1835798768734946,0,828.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1835798768734946,41.482358274307074]}"
1181_0,41.32039202858032,2.077399010290577,0,829.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.077399010290577,41.32039202858032]}"
1182_0,41.43708318398745,2.1259080356330173,0,830.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1259080356330173,41.43708318398745]}"
1184_0,41.40231838249203,2.128602981485386,0,831.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.128602981485386,41.40231838249203]}"
1186_0,41.476429393431886,2.033471392897127,0,832.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.033471392897127,41.476429393431886]}"
1188_0,41.47750737177283,2.2415212126992117,0,833.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2415212126992117,41.47750737177283]}"
1189_0,41.43816116232839,2.20702590578901,0,834.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.20702590578901,41.43816116232839]}"
1191_0,41.47481242592047,2.0833278911657658,0,835.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0833278911657658,41.47481242592047]}"
1192_0,41.4246864330666,2.1674102017593384,0,836.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1674102017593384,41.4246864330666]}"
1195_0,41.4810108013809,2.2229260863179263,0,837.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2229260863179263,41.4810108013809]}"
1196_0,41.339526144132066,2.047215616744154,0,838.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.047215616744154,41.339526144132066]}"
1197_0,41.43627470023174,2.176842512242615,0,839.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.176842512242615,41.43627470023174]}"
1198_0,41.37348246187179,2.122943595195437,0,840.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.122943595195437,41.37348246187179]}"
1199_0,41.49825845483599,2.2353228372387832,0,841.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2353228372387832,41.49825845483599]}"
1200_0,41.39854545829872,2.102462006717502,0,842.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.102462006717502,41.39854545829872]}"
1201_0,41.331171811989755,2.139921754065284,0,843.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.139921754065284,41.331171811989755]}"
1205_0,41.48990412269368,2.2002885411581303,0,844.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2002885411581303,41.48990412269368]}"
1207_0,41.47023101797146,2.257690887813368,0,845.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.257690887813368,41.47023101797146]}"
1208_0,41.34788047627438,2.020266158220579,0,846.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.020266158220579,41.34788047627438]}"
1209_0,41.47157849089764,2.248258577330091,0,847.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.248258577330091,41.47157849089764]}"
1211_0,41.473734447579524,2.101114533791332,0,848.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.101114533791332,41.473734447579524]}"
1213_0,41.46052921290297,2.1781899851687854,0,849.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1781899851687854,41.46052921290297]}"
1214_0,41.449210440323064,2.124560562706847,0,850.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.124560562706847,41.449210440323064]}"
1215_0,41.43007632477131,2.2237345700736455,0,851.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2237345700736455,41.43007632477131]}"
1219_0,41.463493653340564,2.0507190463522136,0,852.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0507190463522136,41.463493653340564]}"
1222_0,41.32982433906358,2.1431556890881325,0,853.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1431556890881325,41.32982433906358]}"
1223_0,41.45433083744254,2.2374787939206726,0,854.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2374787939206726,41.45433083744254]}"
1224_0,41.40204888790679,2.080632945313397,0,855.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.080632945313397,41.40204888790679]}"
1225_0,41.496371992739334,2.0550309597159924,0,856.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0550309597159924,41.496371992739334]}"
1227_0,41.44220358110693,2.140191248650524,0,857.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.140191248650524,41.44220358110693]}"
1228_0,41.424416938481365,2.1253690464625663,0,858.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1253690464625663,41.424416938481365]}"
1229_0,41.451096902419714,2.1585168804465695,0,859.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1585168804465695,41.451096902419714]}"
1230_0,41.48909563893797,2.264697747029487,0,860.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.264697747029487,41.48909563893797]}"
1232_0,41.49098210103462,2.096802620427553,0,861.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.096802620427553,41.49098210103462]}"
1233_0,41.4104032200491,2.152318504986141,0,862.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.152318504986141,41.4104032200491]}"
1234_0,41.44382054861835,2.114858757638359,0,863.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.114858757638359,41.44382054861835]}"
1235_0,41.46834455587481,2.2816759058993625,0,864.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2816759058993625,41.46834455587481]}"
1236_0,41.39827596371349,2.120518143928308,0,865.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.120518143928308,41.39827596371349]}"
1237_0,41.451366397004946,2.102731501302742,0,866.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.102731501302742,41.451366397004946]}"
1238_0,41.428459357259904,2.231280418460244,0,867.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.231280418460244,41.428459357259904]}"
1239_0,41.48963462810844,2.2512230177676997,0,868.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2512230177676997,41.48963462810844]}"
1242_0,41.34707199251867,2.117823198075939,0,869.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.117823198075939,41.34707199251867]}"
1243_0,41.35084491671198,2.1202486493430683,0,870.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1202486493430683,41.35084491671198]}"
1244_0,41.39935394205443,2.109738360518861,0,871.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.109738360518861,41.39935394205443]}"
1245_0,41.39504202869065,2.117823198075939,0,872.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.117823198075939,41.39504202869065]}"
1246_0,41.30044942927287,2.0369748225051865,0,873.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0369748225051865,41.30044942927287]}"
1247_0,41.41471513341288,2.221848107976996,0,874.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.221848107976996,41.41471513341288]}"
1248_0,41.4104032200491,2.130489443582036,0,875.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.130489443582036,41.4104032200491]}"
1250_0,41.47750737177283,2.150701537474731,0,876.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.150701537474731,41.47750737177283]}"
1251_0,41.302874880539996,2.0771295157053373,0,877.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0771295157053373,41.302874880539996]}"
1252_0,41.315271631460845,2.0687751835630195,0,878.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0687751835630195,41.315271631460845]}"
1253_0,41.44786296739689,2.24610262064823,0,879.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.24610262064823,41.44786296739689]}"
1255_0,41.40905574712292,2.0286204903628686,0,880.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0286204903628686,41.40905574712292]}"
1256_0,41.35273137880863,2.043981681721334,0,881.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.043981681721334,41.35273137880863]}"
1257_0,41.4179490684357,2.092760201649014,0,882.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.092760201649014,41.4179490684357]}"
1258_0,41.33063282281928,2.11405027388264,0,883.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11405027388264,41.33063282281928]}"
1259_0,41.47939383386948,2.1275250031444273,0,884.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1275250031444273,41.47939383386948]}"
1261_0,41.30314437512523,2.023769587828639,0,885.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.023769587828639,41.30314437512523]}"
1262_0,41.45864275080632,2.0420952196246844,0,886.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0420952196246844,41.45864275080632]}"
1263_0,41.368631559337544,2.1393827648948047,0,887.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1393827648948047,41.368631559337544]}"
1264_0,41.34734148710391,2.069314172733499,0,888.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.069314172733499,41.34734148710391]}"
1267_0,41.42576441140754,2.1404607432357636,0,889.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1404607432357636,41.42576441140754]}"
1269_0,41.412020187560515,2.176034028486896,0,890.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.176034028486896,41.412020187560515]}"
1270_0,41.48774816601179,2.039939262942795,0,891.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.039939262942795,41.48774816601179]}"
1272_0,41.36701459182613,2.090334750381885,0,892.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.090334750381885,41.36701459182613]}"
1273_0,41.4705005125567,2.1927426927715317,0,893.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1927426927715317,41.4705005125567]}"
1275_0,41.45513932119825,2.164715255906998,0,894.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.164715255906998,41.45513932119825]}"
1276_0,41.403396360832964,2.1493540645485325,0,895.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1493540645485325,41.403396360832964]}"
1277_0,41.329554844478345,2.1283334869001465,0,896.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1283334869001465,41.329554844478345]}"
1278_0,41.41094220921957,2.0286204903628686,0,897.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0286204903628686,41.41094220921957]}"
1281_0,41.4705005125567,2.20217500325478,0,898.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.20217500325478,41.4705005125567]}"
1282_0,41.36674509724089,2.11081633885982,0,899.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11081633885982,41.36674509724089]}"
1283_0,41.45783426705061,2.119709660172589,0,900.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.119709660172589,41.45783426705061]}"
1286_0,41.315271631460845,2.0922212124785347,0,901.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0922212124785347,41.315271631460845]}"
1287_0,41.40501332834438,2.1019230175470227,0,902.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1019230175470227,41.40501332834438]}"
1288_0,41.395850512446366,2.1835798768734946,0,903.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1835798768734946,41.395850512446366]}"
1290_0,41.430884808527026,2.1453116457699934,0,904.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1453116457699934,41.430884808527026]}"
1291_0,41.49825845483599,2.1423472053324133,0,905.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1423472053324133,41.49825845483599]}"
1292_0,41.499066938591696,2.0299679632890673,0,906.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0299679632890673,41.499066938591696]}"
1293_0,41.43384924896462,2.096802620427553,0,907.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.096802620427553,41.43384924896462]}"
1294_0,41.378872353576504,2.085753342432895,0,908.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.085753342432895,41.378872353576504]}"
1295_0,41.36000773260999,2.0310459416299977,0,909.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0310459416299977,41.36000773260999]}"
1296_0,41.40501332834438,2.141808216161934,0,910.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.141808216161934,41.40501332834438]}"
1297_0,41.46538011543721,2.246641609818681,0,911.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.246641609818681,41.46538011543721]}"
1298_0,41.43977812983981,2.108390887592691,0,912.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.108390887592691,41.43977812983981]}"
1299_0,41.48532271474467,2.043173197965615,0,913.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.043173197965615,41.48532271474467]}"
1300_0,41.43304076520891,2.1690271692707768,0,914.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1690271692707768,41.43304076520891]}"
1302_0,41.397736974543015,2.1420777107471736,0,915.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1420777107471736,41.397736974543015]}"
1304_0,41.451366397004946,2.052875003034103,0,916.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.052875003034103,41.451366397004946]}"
1306_0,41.33925664954683,2.1032704904732213,0,917.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1032704904732213,41.33925664954683]}"
1307_0,41.31338516936419,2.0310459416299977,0,918.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0310459416299977,41.31338516936419]}"
1308_0,41.42360845472566,2.1431556890881325,0,919.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1431556890881325,41.42360845472566]}"
1309_0,41.401509898736315,2.2089123678856595,0,920.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2089123678856595,41.401509898736315]}"
1310_0,41.337909176620656,2.1113553280302995,0,921.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1113553280302995,41.337909176620656]}"
1311_0,41.45810376163585,2.141538721576694,0,922.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.141538721576694,41.45810376163585]}"
1313_0,41.46564961002245,2.0550309597159924,0,923.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0550309597159924,41.46564961002245]}"
1315_0,41.48747867142655,2.1806154364359145,0,924.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1806154364359145,41.48747867142655]}"
1316_0,41.4246864330666,2.0932991908194936,0,925.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0932991908194936,41.4246864330666]}"
1317_0,41.447323978226414,2.192473198186292,0,926.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.192473198186292,41.447323978226414]}"
1319_0,41.48154979055136,2.1315674219229663,0,927.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1315674219229663,41.48154979055136]}"
1320_0,41.45513932119825,2.221848107976996,0,928.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.221848107976996,41.45513932119825]}"
1321_0,41.43546621647604,2.2072954003742495,0,929.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2072954003742495,41.43546621647604]}"
1322_0,41.40285737166249,2.210798829982309,0,930.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.210798829982309,41.40285737166249]}"
