ndvi,ndbi,mndwi,elevation,longitude,latitude
0.18648241,0.010271627,-0.23683107,11,2.0846753640919675,41.33171080116022
0.24643067,0.007938979,-0.33491394,9,2.0865618261886185,41.33171080116022
0.09937522,0.043585274,-0.18947984,11,2.1054264471551285,41.33171080116022
0.029689608,0.13295455,-0.20760658,13,2.118092692661214,41.33171080116022
0.055235725,0.10231635,-0.2180781,10,2.1259080356330537,41.33171080116022
0.038672302,0.1835077,-0.25650072,4,2.1318369165082425,41.33171080116022
-0.0104268035,0.065204546,-0.10181349,9,2.14046074323579,41.33171080116022
0.018227216,0.096988484,-0.17532621,7,2.142347205332441,41.33171080116022
0.01743824,0.057318714,-0.14688087,8,2.1428861945029127,41.33171080116022
0.014452214,-0.023518344,-0.0494692,5,2.153665977912347,41.33171080116022
0.005769996,0.33726647,-0.40215823,0,2.1601338479580074,41.33171080116022
0.025410598,0.16418287,-0.26256678,0,2.1606728371284794,41.33171080116022
